date,expiry,symbol,contractSymbol,type,inTheMoney,strike,bid,ask,last,underlying,iv_mkt,rate,div_yield,volume,openInterest,lastTradeDate,quote_age_hours,mid,T
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00090000,call,True,90.0,87.25,89.3,88.35,176.0800018310547,4.589848012695313,0.03548296713488007,0.0,13.0,39,2025-12-04 17:19:08+00:00,3.681111111111111,88.275,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00095000,call,True,95.0,82.3,83.45,82.73,176.0800018310547,4.554691806640625,0.03548296713488007,0.0,142.0,234,2025-12-04 17:48:00+00:00,3.2,82.875,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00100000,call,True,100.0,77.35,78.4,77.79,176.0800018310547,4.152348559570314,0.03548296713488007,0.0,81.0,155,2025-12-04 17:27:19+00:00,3.544722222222222,77.875,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00105000,call,True,105.0,72.3,73.3,72.55,176.0800018310547,3.691407021484375,0.03548296713488007,0.0,27.0,401,2025-12-04 17:49:19+00:00,3.1780555555555554,72.8,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00110000,call,True,110.0,67.2,68.35,67.8,176.0800018310547,3.4765638085937502,0.03548296713488007,0.0,11.0,202,2025-12-04 17:49:19+00:00,3.1780555555555554,67.775,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00111000,call,True,111.0,66.25,67.4,67.3,176.0800018310547,3.488282529296875,0.03548296713488007,0.0,6.0,35,2025-12-04 17:50:03+00:00,3.1658333333333335,66.825,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00112000,call,True,112.0,65.25,66.7,66.35,176.0800018310547,2.5156287109374995,0.03548296713488007,0.0,3.0,31,2025-12-04 17:50:03+00:00,3.1658333333333335,65.975,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00113000,call,True,113.0,63.45,66.5,63.14,176.0800018310547,2.468753828125,0.03548296713488007,0.0,12.0,34,2025-12-03 20:58:49+00:00,24.01972222222222,64.975,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00114000,call,True,114.0,62.45,65.5,62.26,176.0800018310547,2.42969142578125,0.03548296713488007,0.0,8.0,11,2025-12-03 20:56:52+00:00,24.052222222222223,63.975,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00115000,call,True,115.0,61.5,63.6,63.6,176.0800018310547,3.480470048828125,0.03548296713488007,0.0,5.0,1248,2025-12-04 20:52:16+00:00,0.1288888888888889,62.55,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00116000,call,True,116.0,60.45,63.5,62.66,176.0800018310547,2.3437541406249993,0.03548296713488007,0.0,3.0,4,2025-12-04 20:52:16+00:00,0.1288888888888889,61.975,0.0
2025-12-04 21:00:00+00:00,2025-12-05 00:00:00+00:00,PLTR,PLTR251205C00117000,call,True,117.0,59.45,62.5,56.28,176.0800018310547,2.2968792578125,0.03548296713488007,0.0,3.0,5,2025-12-02 15:39:50+00:00,53.33611111111111,60.975,0.0
